src_ip,dest_ip,protocol,src_port,dest_port,flow_duration,bytes,packets,timestamp,label
241.112.23.128,148.221.157.75,TCP,44660,61354,2.5,3173,6,2025-11-02 15:36:00,0
175.198.82.214,95.249.194.187,TCP,15929,55039,5.253,825,190,2025-11-02 15:37:00,0
63.184.182.60,194.239.2.184,UDP,22797,15530,7.18,6805,138,2025-11-02 15:38:00,0
99.61.29.221,79.16.111.52,UDP,31048,8055,2.652,7775,26,2025-11-02 15:39:00,0
22.202.211.126,7.111.132.226,UDP,18726,39683,3.234,2172,58,2025-11-02 15:40:00,1
157.242.168.42,225.53.60.109,ICMP,17529,40282,5.707,9661,17,2025-11-02 15:41:00,1
98.192.30.158,16.228.194.251,TCP,5278,8270,10.464,1458,53,2025-11-02 15:42:00,0
112.145.246.122,187.46.47.235,ICMP,62095,11091,7.827,3730,5,2025-11-02 15:43:00,0
17.37.141.215,121.242.63.50,TCP,50031,1109,0.113,1587,67,2025-11-02 15:44:00,0
217.206.109.184,213.40.199.22,UDP,9522,58236,0.664,398,107,2025-11-02 15:45:00,0
22.194.55.119,115.181.4.145,TCP,13198,21141,9.579,1602,148,2025-11-02 15:46:00,1
147.56.171.226,101.77.230.41,ICMP,59480,1225,8.974,4426,179,2025-11-02 15:47:00,1
35.113.124.129,92.222.208.163,ICMP,30446,12877,2.462,2217,174,2025-11-02 15:48:00,0
52.84.220.198,168.21.236.176,TCP,30757,56681,4.389,3850,67,2025-11-02 15:49:00,1
165.64.178.129,53.92.9.146,ICMP,2920,15098,11.814,518,131,2025-11-02 15:50:00,1
219.20.180.16,227.235.207.242,UDP,46670,8757,12.127,687,151,2025-11-02 15:51:00,0
236.122.60.54,49.70.157.19,TCP,39768,2860,7.641,6715,137,2025-11-02 15:52:00,0
168.25.79.220,55.187.214.200,UDP,58182,24878,1.176,303,139,2025-11-02 15:53:00,1
65.99.73.192,209.20.25.249,UDP,58713,14629,6.552,7142,175,2025-11-02 15:54:00,0
171.16.120.187,28.250.166.161,ICMP,4935,12582,0.533,8043,177,2025-11-02 15:55:00,1
23.134.171.181,40.210.28.20,TCP,50129,8301,11.219,3782,172,2025-11-02 15:56:00,0
71.107.78.162,20.254.73.254,UDP,9364,2413,0.808,6686,113,2025-11-02 15:57:00,0
46.236.195.206,140.119.96.120,UDP,18447,35416,5.429,9793,141,2025-11-02 15:58:00,0
78.15.70.96,25.152.244.4,TCP,43374,27302,4.711,5240,136,2025-11-02 15:59:00,0
147.1.9.178,4.136.142.248,ICMP,65346,13806,7.501,9668,191,2025-11-02 16:00:00,0
125.80.228.140,26.78.89.220,UDP,37696,3339,4.01,2045,22,2025-11-02 16:01:00,1
70.149.31.105,71.159.75.99,TCP,5900,59485,0.307,3180,38,2025-11-02 16:02:00,1
84.128.181.239,180.126.31.9,TCP,42101,5805,6.118,9139,27,2025-11-02 16:03:00,1
245.57.197.211,78.12.183.124,UDP,1727,56384,2.416,169,26,2025-11-02 16:04:00,0
146.133.44.97,172.224.95.83,UDP,64828,53676,1.93,9169,23,2025-11-02 16:05:00,0
23.22.153.205,158.143.139.202,UDP,62751,29310,23.942,3758,120,2025-11-02 16:06:00,0
135.78.43.27,194.17.140.93,ICMP,53131,63856,4.463,854,103,2025-11-02 16:07:00,0
26.96.206.36,24.101.139.60,ICMP,39262,20198,6.202,5889,65,2025-11-02 16:08:00,0
109.54.191.219,60.220.213.100,TCP,7464,12393,3.736,5646,74,2025-11-02 16:09:00,0
185.68.60.130,1.42.54.168,TCP,32961,10449,7.348,54,47,2025-11-02 16:10:00,0
55.121.96.80,192.33.33.176,UDP,3048,20030,6.973,5345,61,2025-11-02 16:11:00,0
87.37.118.208,161.195.229.158,TCP,16775,60404,5.352,3528,174,2025-11-02 16:12:00,0
78.156.153.35,245.243.109.84,ICMP,13754,65264,30.469,8938,132,2025-11-02 16:13:00,0
79.66.86.157,90.78.70.71,TCP,22404,27098,3.079,742,159,2025-11-02 16:14:00,1
34.96.168.169,114.28.150.162,TCP,29996,62525,6.124,4881,4,2025-11-02 16:15:00,1
151.70.2.58,212.142.96.53,UDP,65409,36186,7.992,6615,29,2025-11-02 16:16:00,0
32.30.81.43,145.63.211.61,UDP,56745,16396,2.358,4171,73,2025-11-02 16:17:00,1
135.104.0.61,185.204.107.216,ICMP,38137,22994,3.055,4882,79,2025-11-02 16:18:00,0
14.179.223.6,246.238.247.37,TCP,11173,62089,17.396,6200,44,2025-11-02 16:19:00,0
103.9.70.90,135.7.214.78,TCP,56038,60611,0.164,6697,3,2025-11-02 16:20:00,0
226.157.227.149,68.20.188.238,TCP,39426,19530,2.042,6532,187,2025-11-02 16:21:00,1
126.187.208.97,202.213.93.222,UDP,63149,17259,3.33,5539,79,2025-11-02 16:22:00,0
74.114.190.239,252.207.74.214,ICMP,61167,27010,0.007,2595,121,2025-11-02 16:23:00,0
170.50.191.204,157.152.185.142,TCP,18405,7304,11.469,3979,181,2025-11-02 16:24:00,0
56.207.40.32,78.65.181.205,TCP,50581,50036,1.686,4991,139,2025-11-02 16:25:00,0
15.61.154.28,195.157.145.54,TCP,33383,4651,1.49,3378,134,2025-11-02 16:26:00,0
209.63.237.187,100.20.52.83,TCP,44832,12178,8.583,8748,47,2025-11-02 16:27:00,1
242.185.129.127,144.155.3.243,ICMP,1267,13748,1.629,837,7,2025-11-02 16:28:00,1
36.113.198.13,55.14.63.193,ICMP,58143,31783,5.359,8716,115,2025-11-02 16:29:00,1
15.88.214.188,112.238.143.118,ICMP,3438,56863,8.616,3714,110,2025-11-02 16:30:00,1
22.190.217.225,20.63.32.81,UDP,4880,23182,7.863,8674,68,2025-11-02 16:31:00,0
203.73.24.101,197.125.68.186,TCP,7287,21824,7.615,6561,1,2025-11-02 16:32:00,0
176.170.116.166,167.204.235.164,TCP,48977,14183,0.464,1693,184,2025-11-02 16:33:00,0
41.172.87.168,94.248.67.87,TCP,16823,39777,0.416,9245,77,2025-11-02 16:34:00,0
110.119.96.145,21.62.84.134,TCP,58114,13277,1.832,9194,43,2025-11-02 16:35:00,0
216.228.56.130,24.110.180.95,ICMP,59973,9772,0.183,8804,156,2025-11-02 16:36:00,1
96.120.251.62,83.101.253.204,UDP,42416,11964,3.47,6721,157,2025-11-02 16:37:00,0
216.136.67.81,78.177.123.140,UDP,13494,24929,2.511,6039,18,2025-11-02 16:38:00,1
17.116.49.112,184.119.14.83,TCP,14796,40931,4.071,855,87,2025-11-02 16:39:00,0
94.167.185.203,220.167.168.197,ICMP,28406,14850,1.775,7007,73,2025-11-02 16:40:00,0
85.148.145.183,197.5.214.67,UDP,34933,26083,3.325,1250,190,2025-11-02 16:41:00,0
157.151.73.109,229.160.170.122,UDP,5150,3488,2.038,3174,107,2025-11-02 16:42:00,0
145.17.41.240,149.83.192.231,TCP,20432,60196,1.086,5495,6,2025-11-02 16:43:00,0
212.100.44.82,111.144.220.136,UDP,59540,26606,5.24,594,144,2025-11-02 16:44:00,0
17.72.13.177,64.125.217.28,TCP,15887,10039,5.596,2832,129,2025-11-02 16:45:00,0
157.222.131.82,98.217.140.236,ICMP,14608,40306,8.837,5905,22,2025-11-02 16:46:00,0
251.147.119.120,229.12.165.153,TCP,24415,2391,10.387,6258,46,2025-11-02 16:47:00,1
47.106.107.9,239.189.150.86,UDP,20864,36799,6.095,6948,190,2025-11-02 16:48:00,0
205.78.154.15,21.181.62.158,TCP,56175,40261,5.816,4342,151,2025-11-02 16:49:00,1
220.228.246.19,203.195.224.111,TCP,37989,3439,0.292,7892,149,2025-11-02 16:50:00,0
90.179.25.217,76.72.159.203,TCP,26695,35152,0.581,1304,51,2025-11-02 16:51:00,0
154.153.173.92,229.151.6.72,TCP,39616,36136,8.372,6859,128,2025-11-02 16:52:00,1
177.81.223.181,225.216.128.131,TCP,13121,6168,1.326,9125,95,2025-11-02 16:53:00,1
131.193.224.42,104.27.42.97,TCP,56942,13173,2.197,2344,38,2025-11-02 16:54:00,1
19.16.235.161,46.0.165.245,UDP,53028,34234,0.785,3998,156,2025-11-02 16:55:00,0
76.176.183.63,219.101.34.202,TCP,19863,51304,1.086,5576,44,2025-11-02 16:56:00,0
131.106.48.55,204.201.53.226,UDP,57690,36252,7.468,9470,91,2025-11-02 16:57:00,0
154.98.199.52,24.254.155.22,TCP,45907,16958,1.518,1857,167,2025-11-02 16:58:00,0
100.116.117.7,237.15.12.100,ICMP,18798,30361,2.98,806,170,2025-11-02 16:59:00,1
46.45.99.144,100.61.170.87,TCP,38717,775,0.822,612,42,2025-11-02 17:00:00,0
152.188.53.62,78.159.66.91,UDP,53012,60710,5.665,4503,60,2025-11-02 17:01:00,0
129.48.24.10,211.213.184.193,UDP,50793,65479,6.515,5360,126,2025-11-02 17:02:00,0
118.207.143.186,197.176.32.115,ICMP,60964,23415,2.245,7788,57,2025-11-02 17:03:00,1
200.156.230.92,19.163.242.198,TCP,62754,20723,7.68,790,77,2025-11-02 17:04:00,0
134.143.147.80,124.142.227.120,ICMP,3493,47446,1.372,2851,96,2025-11-02 17:05:00,1
71.232.77.43,97.23.26.177,TCP,13492,24406,5.887,4496,7,2025-11-02 17:06:00,0
154.89.77.199,75.240.22.161,TCP,36494,36699,6.546,7394,51,2025-11-02 17:07:00,1
161.25.120.45,41.237.238.56,UDP,40049,27257,17.314,3594,111,2025-11-02 17:08:00,0
212.62.194.180,157.158.192.98,ICMP,63725,21345,1.322,2458,32,2025-11-02 17:09:00,1
68.252.153.203,146.209.5.180,ICMP,41897,34989,0.492,5180,7,2025-11-02 17:10:00,0
2.141.107.30,40.192.238.42,UDP,4189,34208,1.526,5076,76,2025-11-02 17:11:00,1
49.139.217.44,222.195.31.10,UDP,58627,55399,0.655,3028,168,2025-11-02 17:12:00,0
161.12.77.216,235.68.8.69,ICMP,12394,63648,0.93,894,143,2025-11-02 17:13:00,0
126.97.235.26,189.138.98.219,UDP,44275,40193,2.033,2890,59,2025-11-02 17:14:00,0
149.155.47.228,196.73.102.225,TCP,48550,8906,2.672,3419,113,2025-11-02 17:15:00,1
168.65.233.201,123.101.7.177,ICMP,38222,39469,11.703,233,85,2025-11-02 17:16:00,0
87.78.204.23,152.230.160.233,ICMP,43030,25152,1.088,9809,140,2025-11-02 17:17:00,0
81.253.47.124,235.18.1.55,UDP,39784,22724,17.835,9712,77,2025-11-02 17:18:00,0
130.83.19.187,139.226.16.170,TCP,29966,54237,8.308,8978,170,2025-11-02 17:19:00,0
46.130.182.12,61.130.85.35,ICMP,46041,38279,10.663,5001,39,2025-11-02 17:20:00,0
40.65.99.78,213.216.102.66,ICMP,61579,11174,13.257,4780,63,2025-11-02 17:21:00,0
16.82.161.44,1.134.147.171,TCP,33233,49222,6.997,5672,130,2025-11-02 17:22:00,0
253.237.133.205,119.133.54.100,UDP,40389,44725,7.774,8381,29,2025-11-02 17:23:00,0
192.99.21.18,243.251.20.51,UDP,2431,13131,2.88,8023,61,2025-11-02 17:24:00,0
12.179.122.246,174.162.99.8,UDP,65105,47351,3.571,7189,29,2025-11-02 17:25:00,0
222.116.50.232,242.67.106.144,UDP,27000,26953,13.477,5793,38,2025-11-02 17:26:00,0
71.223.47.19,67.198.191.2,TCP,42993,59550,2.376,4937,7,2025-11-02 17:27:00,0
6.83.154.53,1.185.0.102,TCP,39349,58262,0.214,7009,30,2025-11-02 17:28:00,0
107.100.47.135,115.134.87.197,ICMP,57175,10938,7.193,5372,115,2025-11-02 17:29:00,1
187.68.10.143,213.91.17.88,ICMP,57765,41703,4.257,6574,184,2025-11-02 17:30:00,0
192.130.121.69,250.159.172.33,TCP,16539,39497,8.434,8160,164,2025-11-02 17:31:00,1
23.180.36.9,202.72.176.161,ICMP,37198,20535,0.393,9907,170,2025-11-02 17:32:00,0
15.130.92.198,225.198.195.28,TCP,12818,51686,4.854,5830,4,2025-11-02 17:33:00,1
17.153.148.72,87.52.223.44,UDP,6724,23795,1.423,713,5,2025-11-02 17:34:00,0
149.120.10.166,80.237.182.138,TCP,9151,59182,11.679,3741,46,2025-11-02 17:35:00,0
72.105.215.125,14.102.35.34,TCP,54403,58721,0.582,1400,75,2025-11-02 17:36:00,0
35.118.13.247,88.145.15.233,ICMP,28415,24986,9.26,3107,130,2025-11-02 17:37:00,1
14.9.139.38,165.40.254.25,TCP,60112,19392,0.464,1484,105,2025-11-02 17:38:00,0
108.118.237.34,126.7.215.212,UDP,11764,57296,0.127,5527,54,2025-11-02 17:39:00,0
169.9.121.145,112.93.83.254,UDP,2569,27529,1.34,5219,108,2025-11-02 17:40:00,0
145.194.189.223,146.67.175.228,ICMP,24715,6871,2.025,3393,59,2025-11-02 17:41:00,1
115.0.11.103,198.66.145.111,ICMP,58308,21519,4.925,6420,33,2025-11-02 17:42:00,1
4.169.140.98,232.17.55.151,TCP,17542,37011,0.706,6821,22,2025-11-02 17:43:00,0
106.84.213.121,35.133.117.26,ICMP,63230,21994,2.875,6100,47,2025-11-02 17:44:00,1
132.81.196.19,254.212.60.88,UDP,36651,42640,1.142,7252,134,2025-11-02 17:45:00,0
130.11.80.74,15.90.31.140,ICMP,29078,29721,9.666,5959,24,2025-11-02 17:46:00,1
98.5.135.125,133.63.198.86,ICMP,14081,24163,0.23,5900,177,2025-11-02 17:47:00,0
51.10.190.185,155.206.230.45,UDP,60509,9907,2.2,1810,117,2025-11-02 17:48:00,0
127.139.72.2,249.34.25.23,TCP,7027,63821,4.99,5950,126,2025-11-02 17:49:00,0
8.249.138.124,141.217.130.29,TCP,35056,17582,12.214,9934,51,2025-11-02 17:50:00,1
53.227.9.213,194.63.155.215,ICMP,19180,63239,10.125,234,118,2025-11-02 17:51:00,1
212.111.7.36,164.112.133.139,UDP,50340,51490,11.278,8806,41,2025-11-02 17:52:00,1
221.105.203.253,166.117.161.209,UDP,46404,31290,0.325,5894,67,2025-11-02 17:53:00,0
14.239.181.242,67.107.173.226,UDP,49811,16206,9.192,5954,89,2025-11-02 17:54:00,0
213.85.148.236,86.28.59.54,TCP,49369,64279,7.569,4726,92,2025-11-02 17:55:00,0
50.221.166.20,93.68.201.202,UDP,28587,40855,11.636,4683,121,2025-11-02 17:56:00,1
216.86.134.137,117.8.125.213,UDP,42603,11409,1.867,8620,81,2025-11-02 17:57:00,1
129.153.165.38,77.9.101.203,TCP,58598,27533,12.139,7914,130,2025-11-02 17:58:00,0
246.188.43.86,196.57.237.254,UDP,7749,3194,2.576,1792,91,2025-11-02 17:59:00,0
44.73.118.190,223.112.179.162,TCP,52956,40987,5.027,700,100,2025-11-02 18:00:00,1
122.133.144.51,106.34.102.103,ICMP,57929,60482,2.76,5655,78,2025-11-02 18:01:00,0
242.37.151.51,161.199.159.183,ICMP,22706,5221,2.79,2872,43,2025-11-02 18:02:00,0
10.119.199.149,97.135.173.142,ICMP,28751,19358,3.955,8528,123,2025-11-02 18:03:00,0
248.69.84.57,226.135.242.106,ICMP,59745,39300,2.2,5653,32,2025-11-02 18:04:00,0
126.38.215.33,71.76.53.21,ICMP,40606,19550,7.869,7010,140,2025-11-02 18:05:00,1
187.17.183.220,111.223.74.250,TCP,60259,17475,5.021,6910,23,2025-11-02 18:06:00,1
57.243.95.204,14.202.1.226,TCP,53928,57594,5.852,370,144,2025-11-02 18:07:00,0
48.41.26.74,189.107.238.145,TCP,17209,142,1.314,6817,172,2025-11-02 18:08:00,0
110.248.179.170,78.216.47.91,UDP,37764,16651,17.463,9516,2,2025-11-02 18:09:00,0
32.233.25.25,136.183.16.197,ICMP,53408,40488,5.397,9310,7,2025-11-02 18:10:00,1
75.22.225.57,12.165.254.146,UDP,8618,20695,1.098,5441,21,2025-11-02 18:11:00,0
180.231.125.87,26.222.36.70,UDP,50578,41449,6.941,6955,186,2025-11-02 18:12:00,0
221.30.63.199,169.78.169.241,UDP,8223,41456,0.954,9106,95,2025-11-02 18:13:00,1
232.32.212.2,253.89.242.204,ICMP,40056,16864,0.327,3906,151,2025-11-02 18:14:00,1
18.174.160.229,41.174.141.129,UDP,28374,2691,3.749,6153,126,2025-11-02 18:15:00,1
226.83.34.179,17.224.182.221,ICMP,16898,48618,4.032,7466,188,2025-11-02 18:16:00,1
114.252.245.146,53.117.108.159,ICMP,5504,45057,1.047,1625,121,2025-11-02 18:17:00,0
110.253.87.72,190.135.157.77,ICMP,31459,60425,2.141,2980,25,2025-11-02 18:18:00,1
125.29.171.53,80.193.44.18,UDP,31144,55152,14.573,6329,35,2025-11-02 18:19:00,0
138.86.179.177,99.172.146.205,ICMP,7643,21321,1.677,6445,173,2025-11-02 18:20:00,0
139.193.185.218,243.67.82.50,ICMP,3631,2428,0.845,1542,135,2025-11-02 18:21:00,0
164.160.174.13,25.165.242.121,TCP,10406,25420,24.506,785,197,2025-11-02 18:22:00,0
40.88.67.42,223.163.67.56,UDP,9604,40833,1.8,2652,32,2025-11-02 18:23:00,0
147.209.228.94,39.62.127.135,TCP,20812,35984,5.701,1548,53,2025-11-02 18:24:00,1
19.185.22.251,122.246.185.208,TCP,23050,22366,1.317,1810,69,2025-11-02 18:25:00,0
54.207.64.140,59.47.132.239,UDP,60141,3912,3.994,2001,25,2025-11-02 18:26:00,1
24.33.52.249,215.35.223.88,TCP,18197,20462,2.441,9827,95,2025-11-02 18:27:00,0
136.17.56.112,25.172.219.19,ICMP,24304,51502,16.296,7791,86,2025-11-02 18:28:00,0
5.153.157.182,135.235.185.233,TCP,35286,650,2.835,3698,102,2025-11-02 18:29:00,0
13.82.28.3,209.65.79.167,TCP,52927,54689,4.387,7017,77,2025-11-02 18:30:00,1
90.103.122.186,125.145.102.129,ICMP,59915,26470,14.481,6649,130,2025-11-02 18:31:00,0
250.254.75.130,191.130.126.21,TCP,48180,52009,22.657,505,86,2025-11-02 18:32:00,1
203.107.155.82,126.123.157.11,ICMP,7734,27827,0.536,2109,61,2025-11-02 18:33:00,1
77.228.213.204,22.110.124.57,UDP,34612,62742,8.989,2483,137,2025-11-02 18:34:00,1
2.126.228.135,89.130.157.216,TCP,55316,15504,2.407,9464,51,2025-11-02 18:35:00,0
26.217.87.204,128.44.35.87,UDP,55314,43347,4.517,8376,2,2025-11-02 18:36:00,0
16.150.167.254,118.71.191.182,TCP,13252,21963,2.35,6603,173,2025-11-02 18:37:00,1
188.72.31.15,68.177.102.235,ICMP,64343,50878,2.563,7556,32,2025-11-02 18:38:00,0
229.140.4.203,159.28.186.164,TCP,63325,40885,0.865,3088,80,2025-11-02 18:39:00,0
74.51.76.169,205.104.72.119,UDP,27079,34123,4.252,4082,97,2025-11-02 18:40:00,0
181.109.177.143,85.242.194.89,ICMP,52545,17678,3.956,4179,75,2025-11-02 18:41:00,1
106.247.126.7,89.75.220.139,ICMP,65338,60391,1.05,4242,160,2025-11-02 18:42:00,0
40.155.159.99,116.138.240.253,UDP,32176,19643,3.901,6164,8,2025-11-02 18:43:00,0
143.239.227.85,154.52.141.64,UDP,21473,2714,18.078,7813,85,2025-11-02 18:44:00,0
198.64.131.11,208.247.137.31,TCP,28730,62636,6.266,1327,121,2025-11-02 18:45:00,1
108.25.188.165,223.35.9.26,TCP,31490,8596,3.279,8341,20,2025-11-02 18:46:00,0
151.220.84.240,20.124.43.62,ICMP,51639,13780,12.39,7543,193,2025-11-02 18:47:00,0
237.236.240.219,201.78.8.71,UDP,52083,63735,4.282,4859,149,2025-11-02 18:48:00,0
231.167.204.151,90.23.139.60,UDP,23609,12165,0.725,2830,7,2025-11-02 18:49:00,0
123.143.221.189,84.119.77.214,TCP,45049,53185,3.965,901,121,2025-11-02 18:50:00,0
68.103.79.159,16.28.159.211,TCP,25303,1547,0.998,8692,122,2025-11-02 18:51:00,0
53.105.152.44,119.34.42.96,ICMP,12861,35375,7.294,1144,137,2025-11-02 18:52:00,0
140.89.100.240,119.52.19.115,UDP,25233,51978,17.083,5414,86,2025-11-02 18:53:00,0
97.219.8.12,232.211.7.122,UDP,13244,26429,2.238,783,130,2025-11-02 18:54:00,0
69.181.243.182,227.41.76.233,UDP,4989,36975,2.854,2450,147,2025-11-02 18:55:00,1
28.55.98.197,70.110.15.69,UDP,46830,31708,2.737,5033,60,2025-11-02 18:56:00,0
226.109.225.77,53.172.178.226,TCP,43300,25389,1.679,8674,198,2025-11-02 18:57:00,0
103.105.108.112,6.122.32.207,TCP,50357,36143,7.904,1873,187,2025-11-02 18:58:00,0
58.77.74.42,15.13.166.63,TCP,39792,25506,4.808,925,69,2025-11-02 18:59:00,0
166.67.180.33,5.243.120.90,ICMP,28254,13174,0.331,3644,45,2025-11-02 19:00:00,1
71.55.104.200,240.208.106.239,UDP,24653,29581,9.126,5397,62,2025-11-02 19:01:00,1
101.50.73.171,180.15.98.166,TCP,42944,28652,1.036,7129,138,2025-11-02 19:02:00,0
121.142.165.143,53.214.76.225,UDP,62568,56793,19.352,3261,123,2025-11-02 19:03:00,1
5.220.82.182,93.180.173.98,TCP,63748,23319,2.363,8383,193,2025-11-02 19:04:00,1
51.9.139.246,98.218.142.59,ICMP,61022,14628,4.791,6977,26,2025-11-02 19:05:00,0
4.94.145.80,178.136.25.3,TCP,28894,6079,0.405,1636,188,2025-11-02 19:06:00,0
232.35.24.215,100.46.4.62,ICMP,18397,36092,2.113,9903,18,2025-11-02 19:07:00,0
204.97.163.101,212.83.132.138,UDP,30179,65100,8.106,9766,59,2025-11-02 19:08:00,1
195.8.60.53,80.62.24.44,TCP,43709,8367,3.243,9797,149,2025-11-02 19:09:00,0
146.170.162.254,153.157.13.86,TCP,56448,14445,11.749,9182,46,2025-11-02 19:10:00,0
63.120.246.226,171.155.221.19,TCP,48446,39874,4.28,2532,12,2025-11-02 19:11:00,1
105.205.3.93,102.169.19.227,UDP,34498,17748,13.195,9573,113,2025-11-02 19:12:00,0
169.254.172.178,214.78.138.182,ICMP,24060,27472,20.259,8963,160,2025-11-02 19:13:00,0
207.27.169.80,98.120.151.198,ICMP,62483,9230,3.025,4373,167,2025-11-02 19:14:00,0
76.115.68.98,17.155.49.223,TCP,5871,47797,4.164,578,183,2025-11-02 19:15:00,0
234.0.166.96,228.182.200.10,UDP,21738,40258,9.007,8203,55,2025-11-02 19:16:00,0
218.16.111.251,149.57.161.95,ICMP,51796,16305,1.252,808,10,2025-11-02 19:17:00,0
91.87.162.174,221.106.170.139,ICMP,13917,24336,9.889,2896,35,2025-11-02 19:18:00,0
170.245.166.90,33.185.45.189,ICMP,5673,52164,4.481,6945,80,2025-11-02 19:19:00,1
49.189.37.151,190.128.148.62,ICMP,31595,2091,6.464,2161,6,2025-11-02 19:20:00,0
150.131.176.59,192.86.248.73,ICMP,12637,57805,0.416,5593,127,2025-11-02 19:21:00,0
201.67.198.215,184.0.20.22,TCP,40388,48230,7.266,9966,68,2025-11-02 19:22:00,0
130.48.215.232,182.3.64.179,TCP,54857,32369,1.861,53,190,2025-11-02 19:23:00,1
247.125.222.239,202.62.142.244,TCP,63447,10945,8.18,4747,9,2025-11-02 19:24:00,1
159.110.167.48,36.28.179.174,ICMP,25452,31753,3.558,4530,157,2025-11-02 19:25:00,0
51.42.97.183,69.156.110.175,ICMP,53756,32917,1.605,8422,71,2025-11-02 19:26:00,0
216.176.123.218,219.152.207.144,ICMP,47730,20818,15.263,6033,134,2025-11-02 19:27:00,1
80.184.110.205,100.216.40.193,TCP,42406,5099,7.242,2904,44,2025-11-02 19:28:00,0
143.26.195.208,197.232.147.197,ICMP,54191,47328,21.233,7645,64,2025-11-02 19:29:00,0
192.221.235.158,164.220.239.226,TCP,53372,1134,2.266,4142,67,2025-11-02 19:30:00,0
164.194.213.113,186.47.209.130,ICMP,23557,49506,5.238,1144,44,2025-11-02 19:31:00,1
86.113.248.242,208.156.224.144,TCP,54729,42068,4.728,2852,116,2025-11-02 19:32:00,1
247.123.48.76,163.110.61.107,UDP,11130,59947,5.817,6171,142,2025-11-02 19:33:00,0
55.212.55.196,106.208.131.113,ICMP,60969,51266,0.195,691,137,2025-11-02 19:34:00,0
95.43.158.186,68.178.88.161,ICMP,33337,56708,1.725,6668,151,2025-11-02 19:35:00,1
87.245.180.84,78.151.74.25,TCP,21418,28671,12.003,9612,57,2025-11-02 19:36:00,0
207.150.155.16,156.6.112.36,ICMP,13301,55163,2.757,7871,57,2025-11-02 19:37:00,0
165.148.206.145,10.112.35.223,TCP,56841,47725,16.175,841,143,2025-11-02 19:38:00,0
242.36.76.147,211.17.240.134,TCP,16472,52838,1.201,4584,192,2025-11-02 19:39:00,0
158.44.145.206,220.134.101.249,UDP,14157,35975,29.808,6468,7,2025-11-02 19:40:00,1
62.163.99.212,140.168.241.191,UDP,45166,1110,5.98,4180,148,2025-11-02 19:41:00,0
52.18.108.44,226.24.208.181,ICMP,5670,28756,7.489,1592,192,2025-11-02 19:42:00,0
7.248.171.117,33.86.72.6,ICMP,14732,42938,2.528,2832,19,2025-11-02 19:43:00,0
68.250.33.194,190.193.229.137,TCP,7114,24803,11.876,2763,134,2025-11-02 19:44:00,1
69.54.9.224,67.143.216.216,TCP,53926,64772,3.942,5616,179,2025-11-02 19:45:00,1
42.40.204.231,239.92.107.183,TCP,27658,43900,5.712,2062,39,2025-11-02 19:46:00,0
197.121.137.10,168.25.37.163,TCP,27245,41973,0.498,4710,193,2025-11-02 19:47:00,1
102.218.187.128,215.195.186.234,ICMP,46576,61460,4.994,9662,71,2025-11-02 19:48:00,0
179.148.135.193,142.244.247.175,UDP,45071,3107,10.563,4228,25,2025-11-02 19:49:00,1
92.112.230.78,103.198.199.42,ICMP,16416,36705,0.982,643,102,2025-11-02 19:50:00,0
85.29.212.49,179.146.65.175,ICMP,44776,43763,6.692,7068,151,2025-11-02 19:51:00,0
9.144.68.58,193.41.37.246,ICMP,36328,9659,0.129,7190,186,2025-11-02 19:52:00,0
185.61.222.52,141.105.171.152,UDP,20667,16341,13.032,6936,11,2025-11-02 19:53:00,0
189.39.165.171,96.157.69.38,ICMP,40671,43949,20.348,8558,162,2025-11-02 19:54:00,1
63.146.227.50,97.107.118.151,UDP,15817,8462,2.186,6002,31,2025-11-02 19:55:00,1
161.140.77.248,74.56.109.79,TCP,32818,52959,0.566,8018,166,2025-11-02 19:56:00,0
97.189.220.43,252.150.247.36,ICMP,8462,22934,5.373,2815,118,2025-11-02 19:57:00,0
177.35.121.108,57.254.253.129,TCP,19919,42492,0.151,3679,114,2025-11-02 19:58:00,1
10.94.5.57,200.2.13.209,TCP,19498,8496,3.294,8822,174,2025-11-02 19:59:00,0
129.70.185.219,34.238.69.69,TCP,38426,65182,1.586,1478,140,2025-11-02 20:00:00,0
21.91.126.80,238.178.232.104,ICMP,17975,62749,3.206,890,9,2025-11-02 20:01:00,1
56.237.214.116,29.226.209.232,TCP,17528,32292,0.092,479,141,2025-11-02 20:02:00,0
148.229.181.25,48.93.78.117,ICMP,7792,48113,0.265,7840,192,2025-11-02 20:03:00,0
156.4.119.21,207.143.184.225,TCP,9531,13098,0.081,6897,20,2025-11-02 20:04:00,0
18.174.197.57,138.146.228.242,ICMP,49149,21533,4.827,6615,59,2025-11-02 20:05:00,0
93.18.127.97,67.163.131.75,ICMP,30834,31111,4.106,9897,85,2025-11-02 20:06:00,1
193.236.130.170,233.160.27.224,ICMP,1644,48544,1.327,2948,150,2025-11-02 20:07:00,0
21.226.232.40,121.254.207.9,TCP,21471,51085,5.201,5233,65,2025-11-02 20:08:00,0
67.152.126.237,203.133.122.49,ICMP,34245,51193,10.78,1297,60,2025-11-02 20:09:00,0
230.236.54.212,91.124.75.150,TCP,20142,40703,1.624,1584,125,2025-11-02 20:10:00,0
180.171.108.98,104.175.228.149,UDP,61039,62349,8.919,1945,41,2025-11-02 20:11:00,0
213.183.182.112,33.208.183.157,TCP,63075,61366,5.431,1855,81,2025-11-02 20:12:00,1
215.197.114.117,53.39.201.18,TCP,47623,24718,0.172,2316,173,2025-11-02 20:13:00,0
